title,stars,url,text
The Best Page Builder,5,https://wordpress.org/support/topic/the-best-page-builder-27/,"

				
				<p>Simply amazing, extremely easy to use, a wonderful support. With Elementor web design is a pleasure</p>

				
			"
Best builder ever,5,https://wordpress.org/support/topic/best-builder-ever-6/,"

				
				<p>Really love it</p>


<ul id=""bbp-topic-revision-log-11171114"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-11171114-item-11225442"" class=""bbp-topic-revision-log-item"">
		This topic was modified 1 month ago by <a href=""https://wordpress.org/support/users/ionovn/"" title=""View ionovn&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/7f1b0dc2bace91346618abf3542b71bf?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/7f1b0dc2bace91346618abf3542b71bf?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/ionovn/"" title=""View ionovn&#039;s profile"">ionovn</a>.
	</li>

</ul>


				
			"
Great for Beginners,5,https://wordpress.org/support/topic/great-for-beginners-18/,"

				
				<p>I&#8217;m so glad I found Elementor! I tried a couple different plugins during the course of designing my first website from scratch. I found them a little difficult to understand (mainly because of my website building knowledge) but Elementor seemed to make it a much easier process. I&#8217;ve used it every step of the way and am pleased with the results.</p>

				
			"
Easy to use width a lot of possibilities,5,https://wordpress.org/support/topic/easy-to-use-width-a-lot-of-possibilities/,"

				
				<p>Easy to use width a lot of possibilities</p>


<ul id=""bbp-topic-revision-log-11170566"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-11170566-item-11206207"" class=""bbp-topic-revision-log-item"">
		This topic was modified 1 month, 1 week ago by <a href=""https://wordpress.org/support/users/luna1970/"" title=""View luna1970&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/5e348a6f070e633c5c94a5bb5a1ad202?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/5e348a6f070e633c5c94a5bb5a1ad202?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/luna1970/"" title=""View luna1970&#039;s profile"">luna1970</a>.
	</li>

</ul>


				
			"
Great Plugin &amp; Easy to use,5,https://wordpress.org/support/topic/great-plugin-easy-to-use-143/,"

				
				<p>One of the best plugins I&#8217;ve ever installed on WordPress. Very easy to use and very easy to customize. </p>

				
			"
"Great plugin, Aweful support",2,https://wordpress.org/support/topic/wp-in-now-complete/,"

				
				<p>I am leaving Elementor as an unsatisfied user.<br />
Bye bye Elementor..<br />
I cannot trust a plugin that does not offer real support to non-paid plans especially with serious issues caused by the plugin itself. Elementor is throwing fatal errors, and they expect to purchase the Pro plan in order to offer support. I do not mind paying for a plugin and already done so with many other plugins.<br />
I am switching to another solution. The market is full of alternatives that respect their users&#8217; issues. Live Composer is an example at the same cost.<br />
p.s. I did everything and followed all the instructions to solve the problem, but got to a point that none of the proposed solutions worked and needed interference from their support team. The error is in the code itself clearly.<br />
Below is my original review as a new user before running into issues:<br />
I just discovered Elementor, and can finally say that WordPress is now a complete solutions for the non-designers.<br />
It solves the problem of needing a ready made theme that has to fit your needs which is not an easy task. No, you can create the pages the way you want with being forced to use what you do not want to use. It is your site, and now you have control!<br />
beautiful work.</p>


<ul id=""bbp-topic-revision-log-11165692"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-11165692-item-11178765"" class=""bbp-topic-revision-log-item"">
		This topic was modified 1 month, 2 weeks ago by <a href=""https://wordpress.org/support/users/shadi12/"" title=""View Shadi12&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/cd5d7161510699d1ecbde30654af89ea?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/cd5d7161510699d1ecbde30654af89ea?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/shadi12/"" title=""View Shadi12&#039;s profile"">Shadi12</a>.
	</li>

</ul>


				
			"
Love it. Wouldn&#8217;t use another.,5,https://wordpress.org/support/topic/love-it-wouldnt-use-another/,"

				
				<p>Really simple to use, mostly self explanatory.<br />
It took me a little while to figure out how to add new columns in the inner section but aside from that I love it and wouldn&#8217;t use another page builder. </p>

				
			"
le meilleur des pages builders,5,https://wordpress.org/support/topic/le-meilleur-des-pages-builders/,"

				
				<p>le meilleur des pages builders parmis tous ceux que j&#8217;ai testé</p>

				
			"
elementor,5,https://wordpress.org/support/topic/elementor-37/,"

				
				<p> the nice plugin </p>

				
			"
The best builder,5,https://wordpress.org/support/topic/the-best-builder-3/,"

				
				<p>The best builder</p>

				
			"
Great Page Builder,5,https://wordpress.org/support/topic/great-page-builder-36/,"

				
				<p>I have tried several and find this one to be the best. Thank you!</p>

				
			"
The best in WP,5,https://wordpress.org/support/topic/the-best-in-wp/,"

				
				<p>I&#8217;ve never find a plugin like elementor. Best</p>

				
			"
The best so far,5,https://wordpress.org/support/topic/the-best-so-far-33/,"

				
				<p>The Elementor Page Builder is very easy to use &#8211; whether for a newbie or a professional. You can easily add new elements and widgets nicely. </p>
<p>Its a pretty nice builder that could of course include improvements for smoother editing experiences. Encapsulating multiple elements in a single shortcode is still a challenge though works very well within individual elements.  Also for the files that do not load properly when the shortcode that calls them is added inside the builder element may need to be looked into &#8211; unless it has.</p>
<p>Great variety of stylistic choices.</p>

				
			"
Elementor,5,https://wordpress.org/support/topic/elementor-36/,"

				
				<p>Очень удобный, функциональный, интуативно понятный редактор. Оценка &#8211; 5+!</p>

				
			"
LO MEJOR y con la versión Gratuita,5,https://wordpress.org/support/topic/lo-mejor-y-con-la-version-gratuita/,"

				
				<p>Dar mi apoyo a todo el equipo de este excelente PLUGIN, es lo mínimo que puedo hacer, ya que otros maquetadores web de pago, no ofrecen los servicios que este plugin GRATUITO.<br />
GRACIAS POR ofrecer este excelente servicio, apoyando a l@s emprendedor@s y las pequeñas/medianas.</p>

				
			"
Possibly the best theme available&#8230;at any price,5,https://wordpress.org/support/topic/possibly-the-best-theme-available-at-any-price/,"

				
				<p>This theme makes it super easy to create stunning sites. And there loads of ways to customise the end result without adding code. The import demo content feature saved me a ton of work, too. Whisper it quietly but I&#8217;d happily pay to use this theme.   </p>

				
			"
Great Good Great !,5,https://wordpress.org/support/topic/great-good-great/,"

				
				<p>The best one</p>

				
			"
Just Great!,5,https://wordpress.org/support/topic/just-great-324/,"

				
				<p>Just Great!</p>

				
			"
The most powerful page builder for WordPress,5,https://wordpress.org/support/topic/the-most-powerful-page-builder-for-wordpress/,"

				
				<p>This is the best and most powerful tool to build your dream website. Easy drag and drop features with unlimited customization possibilities. I love Elementor.</p>

				
			"
NOTHING SHORT OF BRILLIANT,5,https://wordpress.org/support/topic/nothing-short-of-brilliant-2/,"

				
				<p>The best visual editor I have worked with. I am using the Elementor Pro version together with the Astra Pro theme (by the same group). It has everything you need from an intuitive user interface to easy customisation with plugins. I can only reccomend the two together, they work very effectively. Customer support is also top notch and responds quickly and effectively. Great product.</p>

				
			"
Fantastic,5,https://wordpress.org/support/topic/fantastic-2037/,"

				
				<p>Has to be the best editor out there. WordPress should just be dissolved into Elementor.  Elementor gives you everything! The amount of control is incredible. And their support is the best. They&#8217;ve thought of everything and give it to you for and unbelievably great price (the Pro version). The free version is still excellent as well! I can&#8217;t recommend Elementor enough!</p>

				
			"
Very easy to use,5,https://wordpress.org/support/topic/very-easy-to-use-412/,"

				
				<p>elementor is very intuitive, and friendly to use.</p>

				
			"
Muito bom!,5,https://wordpress.org/support/topic/muito-bom-823/,"

				
				<p>Otimo!</p>

				
			"
Unbelievable functionality and easy to use.,5,https://wordpress.org/support/topic/unbelievable-functionality-and-easy-to-use/,"

				
				<p>I recently just built my first big website.  I&#8217;ve had some training in front-end design but didn&#8217;t want to spend a lot of time programming.  With Elementor, there&#8217;s no programming and I get a full-featured website that was relatively easy to build and is maintainable.</p>
<p>Highly recommended.</p>

				
			"
Excellent Page and Template builder,5,https://wordpress.org/support/topic/excellent-page-and-template-builder/,"

				
				<p>Great drag n drop page builder with tons of video tutorials, Outstanding!</p>

				
			"
Amazing!,5,https://wordpress.org/support/topic/amazing-2067/,"

				
				<p>I love this plugin, it&#8217;s light, fast and sharp! Keep up the good work</p>

				
			"
Love it!,5,https://wordpress.org/support/topic/love-it-2463/,"

				
				<p>Elementor helped me take my designs to the next level. It is easy to use and my clients are happy with the results.</p>


<ul id=""bbp-topic-revision-log-11158437"" class=""bbp-topic-revision-log"">

	<li id=""bbp-topic-revision-log-11158437-item-11158446"" class=""bbp-topic-revision-log-item"">
		This topic was modified 1 month, 3 weeks ago by <a href=""https://wordpress.org/support/users/vchordas/"" title=""View Veronica Chordas&#039;s profile""><img alt='' src='https://secure.gravatar.com/avatar/70a20b20a99f3f552cc4af7f7490b61d?s=14&#038;d=retro&#038;r=g' srcset='https://secure.gravatar.com/avatar/70a20b20a99f3f552cc4af7f7490b61d?s=28&#038;d=retro&#038;r=g 2x' class='avatar avatar-14 photo' height='14' width='14' /></a>&nbsp;<a href=""https://wordpress.org/support/users/vchordas/"" title=""View Veronica Chordas&#039;s profile"">Veronica Chordas</a>.
	</li>

</ul>


				
			"
A good widget,5,https://wordpress.org/support/topic/a-good-widget/,"

				
				<p>But need to add some more features</p>

				
			"
Love Elementor,5,https://wordpress.org/support/topic/love-elementor-6/,"

				
				<p>I use elemetor for all of my sites &#8211; wouldn&#8217;t use anything else.</p>

				
			"
Awesome,5,https://wordpress.org/support/topic/awesome-6392/,"

				
				<p>This plugin so awesome and i love it</p>

				
			"
Greet,5,https://wordpress.org/support/topic/greet-3/,"

				
				<p>Designing websites is easier, thanks</p>

				
			"
Vraiment du beau travail,5,https://wordpress.org/support/topic/vraiment-du-beau-travail/,"

				
				<p>Merci à toute l&#8217;équipe</p>

				
			"
Elementary,5,https://wordpress.org/support/topic/elementary/,"

				
				<p>I have tried other tools to create WordPress sites and must admit I was hesitant about Elementor until I started using it to create a website for our Non-profit.</p>
<p>It far outstrips other programs of a similar nature with its ease and workflow. The same site in a competitor needed lots of tweaking and playing with CSS to accomplish nearly 100% all within Elementor (Pro) and at half the time.</p>
<p>Go try the others, then come back to Elementor and do yourself a favour and buy the Pro version &#8211; you will find that you can create in a way that feels like magic.</p>

				
			"
Best Software I&#8217;ve Ever Tried,5,https://wordpress.org/support/topic/best-software-ive-ever-tried/,"

				
				<p>I&#8217;ve used a lot of software tools and apps, none of them are as pleasant to use as Elementor.</p>

				
			"
